Position,TrackName,Artist,Streams,URL,date,Region
12,Despacito (Featuring Daddy Yankee),Luis Fonsi,2824378,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,4/17/17,global
13,Symphony (feat. Zara Larsson),Clean Bandit,2767484,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,4/17/17,global
14,Paris,The Chainsmokers,2572488,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,4/17/17,global
15,LOVE. FEAT. ZACARI.,Kendrick Lamar,2497851,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,4/17/17,global
16,Galway Girl,Ed Sheeran,2431383,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,4/17/17,global
17,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2342917,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,4/17/17,global
18,Despacito - Remix,Luis Fonsi,2333957,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,4/17/17,global
19,YAH.,Kendrick Lamar,2267959,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni,4/17/17,global
20,XXX. FEAT. U2.,Kendrick Lamar,2252274,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF,4/17/17,global
21,Issues,Julia Michaels,2215257,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,4/17/17,global
22,FEEL.,Kendrick Lamar,2199967,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF,4/17/17,global
23,Sign of the Times,Harry Styles,2197291,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,4/17/17,global
24,Slide,Calvin Harris,2174606,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,4/17/17,global
25,Scared to Be Lonely,Martin Garrix,2164488,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,4/17/17,global
26,PRIDE.,Kendrick Lamar,2116469,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,4/17/17,global
27,LUST.,Kendrick Lamar,1979893,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp,4/17/17,global
28,iSpy (feat. Lil Yachty),KYLE,1837558,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,4/17/17,global
29,XO TOUR Llif3,Lil Uzi Vert,1829968,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,4/17/17,global
30,You Don't Know Me - Radio Edit,Jax Jones,1792143,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY,4/17/17,global
31,Cold,Maroon 5,1772606,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,4/17/17,global
32,"I Don��t Wanna Live Forever (Fifty Shades Darker) - From Fifty Shades Darker (Original Motion Picture Soundtrack)""""",ZAYN,1771773,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,4/17/17,global
33,Believer,Imagine Dragons,1766603,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,4/17/17,global
34,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1764400,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,4/17/17,global
35,FEAR.,Kendrick Lamar,1677500,https://open.spotify.com/track/23luOrEVHMfoX0AhfbQuS6,4/17/17,global
36,BLOOD.,Kendrick Lamar,1648907,https://open.spotify.com/track/1n4jwRVXdkK2U34nBDUKKT,4/17/17,global
37,The One,The Chainsmokers,1587140,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,4/17/17,global
38,Call On Me - Ryan Riback Extended Remix,Starley,1578837,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,4/17/17,global
39,Solo Dance,Martin Jensen,1562528,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,4/17/17,global
40,Castle on the Hill,Ed Sheeran,1539184,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,4/17/17,global
41,I Feel It Coming,The Weeknd,1534315,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,4/17/17,global
42,GOD.,Kendrick Lamar,1530264,https://open.spotify.com/track/5p3NP9mQblDsVJLdfNZJ3I,4/17/17,global
43,Closer,The Chainsmokers,1520317,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,4/17/17,global
44,SUBEME LA RADIO,Enrique Iglesias,1516057,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,4/17/17,global
45,DUCKWORTH.,Kendrick Lamar,1483392,https://open.spotify.com/track/0y9uTzK9cNKSAEHnpeRG8C,4/17/17,global
46,Location,Khalid,1473789,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,4/17/17,global
47,Congratulations,Post Malone,1435684,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,4/17/17,global
48,Chained To The Rhythm,Katy Perry,1431243,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,4/17/17,global
49,Me Reh�_so,Danny Ocean,1406221,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,4/17/17,global
50,Say You Won't Let Go,James Arthur,1396810,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4/17/17,global
1,HUMBLE.,Kendrick Lamar,5987712,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,4/18/17,global
2,Shape of You,Ed Sheeran,5507119,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,4/18/17,global
3,DNA.,Kendrick Lamar,4294572,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,4/18/17,global
4,Despacito - Remix,Luis Fonsi,4087706,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,4/18/17,global
5,Something Just Like This,The Chainsmokers,3863631,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,4/18/17,global
6,It Ain't Me (with Selena Gomez),Kygo,3584662,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,4/18/17,global
7,Mask Off,Future,3431505,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,4/18/17,global
8,Passionfruit,Drake,3300369,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,4/18/17,global
9,That's What I Like,Bruno Mars,3190481,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,4/18/17,global
10,Stay (with Alessia Cara),Zedd,3182379,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,4/18/17,global
11,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,3174548,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,4/18/17,global
12,ELEMENT.,Kendrick Lamar,3053074,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG,4/18/17,global
13,Symphony (feat. Zara Larsson),Clean Bandit,2971971,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,4/18/17,global
14,Despacito (Featuring Daddy Yankee),Luis Fonsi,2853238,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,4/18/17,global
15,Paris,The Chainsmokers,2611026,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,4/18/17,global
16,LOVE. FEAT. ZACARI.,Kendrick Lamar,2592046,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,4/18/17,global
17,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2518687,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,4/18/17,global
18,Galway Girl,Ed Sheeran,2505862,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,4/18/17,global
19,Issues,Julia Michaels,2346013,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,4/18/17,global
20,Sign of the Times,Harry Styles,2292071,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,4/18/17,global
21,XXX. FEAT. U2.,Kendrick Lamar,2291803,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF,4/18/17,global
22,Slide,Calvin Harris,2282483,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,4/18/17,global
23,Scared to Be Lonely,Martin Garrix,2266781,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,4/18/17,global
24,YAH.,Kendrick Lamar,2264869,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni,4/18/17,global
25,FEEL.,Kendrick Lamar,2179547,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF,4/18/17,global
26,PRIDE.,Kendrick Lamar,2112504,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,4/18/17,global
27,LUST.,Kendrick Lamar,1979369,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp,4/18/17,global
28,XO TOUR Llif3,Lil Uzi Vert,1962688,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,4/18/17,global
29,iSpy (feat. Lil Yachty),KYLE,1903596,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,4/18/17,global
30,You Don't Know Me - Radio Edit,Jax Jones,1892864,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY,4/18/17,global
31,Believer,Imagine Dragons,1881374,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,4/18/17,global
32,Cold,Maroon 5,1862255,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,4/18/17,global
33,"I Don��t Wanna Live Forever (Fifty Shades Darker) - From Fifty Shades Darker (Original Motion Picture Soundtrack)""""",ZAYN,1822440,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,4/18/17,global
34,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1784183,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,4/18/17,global
35,FEAR.,Kendrick Lamar,1664010,https://open.spotify.com/track/23luOrEVHMfoX0AhfbQuS6,4/18/17,global
36,Solo Dance,Martin Jensen,1651394,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,4/18/17,global
37,The One,The Chainsmokers,1638225,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,4/18/17,global
38,Call On Me - Ryan Riback Extended Remix,Starley,1630594,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,4/18/17,global
39,I Feel It Coming,The Weeknd,1588162,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,4/18/17,global
40,BLOOD.,Kendrick Lamar,1584680,https://open.spotify.com/track/1n4jwRVXdkK2U34nBDUKKT,4/18/17,global
41,SUBEME LA RADIO,Enrique Iglesias,1560313,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,4/18/17,global
42,Location,Khalid,1550037,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,4/18/17,global
43,Castle on the Hill,Ed Sheeran,1549666,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,4/18/17,global
44,GOD.,Kendrick Lamar,1541522,https://open.spotify.com/track/5p3NP9mQblDsVJLdfNZJ3I,4/18/17,global
45,Congratulations,Post Malone,1515436,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,4/18/17,global
46,Closer,The Chainsmokers,1496040,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,4/18/17,global
47,Me Reh�_so,Danny Ocean,1492822,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,4/18/17,global
48,DUCKWORTH.,Kendrick Lamar,1490534,https://open.spotify.com/track/0y9uTzK9cNKSAEHnpeRG8C,4/18/17,global
49,Chained To The Rhythm,Katy Perry,1490351,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,4/18/17,global
50,Portland,Drake,1439422,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,4/18/17,global
1,HUMBLE.,Kendrick Lamar,5824010,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,4/19/17,global
2,Shape of You,Ed Sheeran,5387974,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,4/19/17,global
3,Despacito - Remix,Luis Fonsi,4482789,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,4/19/17,global
4,DNA.,Kendrick Lamar,4270299,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,4/19/17,global
5,Something Just Like This,The Chainsmokers,3808021,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,4/19/17,global
6,It Ain't Me (with Selena Gomez),Kygo,3554612,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,4/19/17,global
7,Mask Off,Future,3416341,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,4/19/17,global
8,Passionfruit,Drake,3252514,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,4/19/17,global
9,That's What I Like,Bruno Mars,3165358,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,4/19/17,global
10,Stay (with Alessia Cara),Zedd,3163014,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,4/19/17,global
11,Symphony (feat. Zara Larsson),Clean Bandit,3021601,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,4/19/17,global
12,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,2975265,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,4/19/17,global
13,ELEMENT.,Kendrick Lamar,2832721,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG,4/19/17,global
14,Despacito (Featuring Daddy Yankee),Luis Fonsi,2802260,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,4/19/17,global
15,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2521834,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,4/19/17,global
16,Galway Girl,Ed Sheeran,2471664,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,4/19/17,global
17,LOVE. FEAT. ZACARI.,Kendrick Lamar,2459876,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,4/19/17,global
18,Paris,The Chainsmokers,2389549,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,4/19/17,global
19,Issues,Julia Michaels,2317989,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,4/19/17,global
20,Slide,Calvin Harris,2286985,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,4/19/17,global
21,Scared to Be Lonely,Martin Garrix,2255831,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,4/19/17,global
22,Sign of the Times,Harry Styles,2246155,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,4/19/17,global
23,XXX. FEAT. U2.,Kendrick Lamar,2111152,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF,4/19/17,global
24,YAH.,Kendrick Lamar,2074935,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni,4/19/17,global
25,You Don't Know Me - Radio Edit,Jax Jones,1963406,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY,4/19/17,global
26,FEEL.,Kendrick Lamar,1962910,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF,4/19/17,global
27,XO TOUR Llif3,Lil Uzi Vert,1959320,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,4/19/17,global
28,PRIDE.,Kendrick Lamar,1919300,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,4/19/17,global
29,iSpy (feat. Lil Yachty),KYLE,1902266,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,4/19/17,global
30,Believer,Imagine Dragons,1874619,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,4/19/17,global
31,Cold,Maroon 5,1847822,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,4/19/17,global
32,"I Don��t Wanna Live Forever (Fifty Shades Darker) - From Fifty Shades Darker (Original Motion Picture Soundtrack)""""",ZAYN,1812450,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,4/19/17,global
33,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1786311,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,4/19/17,global
34,LUST.,Kendrick Lamar,1785505,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp,4/19/17,global
35,Solo Dance,Martin Jensen,1646318,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,4/19/17,global
36,I Feel It Coming,The Weeknd,1603776,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,4/19/17,global
37,Call On Me - Ryan Riback Extended Remix,Starley,1603028,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,4/19/17,global
38,Location,Khalid,1591746,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,4/19/17,global
39,The One,The Chainsmokers,1568767,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,4/19/17,global
40,Congratulations,Post Malone,1545821,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,4/19/17,global
41,SUBEME LA RADIO,Enrique Iglesias,1539349,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,4/19/17,global
42,Castle on the Hill,Ed Sheeran,1515264,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,4/19/17,global
43,FEAR.,Kendrick Lamar,1497885,https://open.spotify.com/track/23luOrEVHMfoX0AhfbQuS6,4/19/17,global
44,Chained To The Rhythm,Katy Perry,1477168,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,4/19/17,global
45,Good Life (with G-Eazy & Kehlani),G-Eazy,1465855,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E,4/19/17,global
46,Me Reh�_so,Danny Ocean,1460570,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,4/19/17,global
47,Closer,The Chainsmokers,1456928,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,4/19/17,global
48,Portland,Drake,1425502,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,4/19/17,global
49,GOD.,Kendrick Lamar,1398848,https://open.spotify.com/track/5p3NP9mQblDsVJLdfNZJ3I,4/19/17,global
50,BLOOD.,Kendrick Lamar,1374852,https://open.spotify.com/track/1n4jwRVXdkK2U34nBDUKKT,4/19/17,global
1,HUMBLE.,Kendrick Lamar,5594536,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,4/20/17,global
2,Shape of You,Ed Sheeran,5418445,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,4/20/17,global
3,Despacito - Remix,Luis Fonsi,4916383,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,4/20/17,global
4,DNA.,Kendrick Lamar,4122518,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,4/20/17,global
5,Something Just Like This,The Chainsmokers,3792579,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,4/20/17,global
6,It Ain't Me (with Selena Gomez),Kygo,3541217,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,4/20/17,global
7,Mask Off,Future,3453626,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,4/20/17,global
8,Passionfruit,Drake,3262691,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,4/20/17,global
9,Stay (with Alessia Cara),Zedd,3172650,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,4/20/17,global
10,That's What I Like,Bruno Mars,3166385,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,4/20/17,global
11,Symphony (feat. Zara Larsson),Clean Bandit,3044290,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,4/20/17,global
12,Despacito (Featuring Daddy Yankee),Luis Fonsi,2905459,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,4/20/17,global
13,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,2786872,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,4/20/17,global
14,ELEMENT.,Kendrick Lamar,2615426,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG,4/20/17,global
15,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,2565867,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,4/20/17,global
16,Galway Girl,Ed Sheeran,2464070,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,4/20/17,global
17,Paris,The Chainsmokers,2336877,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,4/20/17,global
18,Issues,Julia Michaels,2303277,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,4/20/17,global
19,Slide,Calvin Harris,2292190,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,4/20/17,global
20,LOVE. FEAT. ZACARI.,Kendrick Lamar,2277972,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,4/20/17,global
21,Scared to Be Lonely,Martin Garrix,2266531,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,4/20/17,global
22,Sign of the Times,Harry Styles,2169167,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,4/20/17,global
23,XO TOUR Llif3,Lil Uzi Vert,2016841,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq,4/20/17,global
24,You Don't Know Me - Radio Edit,Jax Jones,1967670,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY,4/20/17,global
25,XXX. FEAT. U2.,Kendrick Lamar,1921997,https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF,4/20/17,global
26,iSpy (feat. Lil Yachty),KYLE,1921430,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,4/20/17,global
27,Believer,Imagine Dragons,1851528,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,4/20/17,global
28,YAH.,Kendrick Lamar,1847673,https://open.spotify.com/track/4BHSjbYylfOH5WAGusDyni,4/20/17,global
29,Cold,Maroon 5,1846351,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,4/20/17,global
30,"I Don��t Wanna Live Forever (Fifty Shades Darker) - From Fifty Shades Darker (Original Motion Picture Soundtrack)""""",ZAYN,1826560,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,4/20/17,global
31,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1807068,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,4/20/17,global
32,FEEL.,Kendrick Lamar,1751421,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF,4/20/17,global
33,PRIDE.,Kendrick Lamar,1720075,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,4/20/17,global
34,Solo Dance,Martin Jensen,1667786,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,4/20/17,global
35,I Feel It Coming,The Weeknd,1624410,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,4/20/17,global
36,Location,Khalid,1620740,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,4/20/17,global
37,LUST.,Kendrick Lamar,1607479,https://open.spotify.com/track/06FCvd7rrRcF3DdvWH5Isp,4/20/17,global
38,Call On Me - Ryan Riback Extended Remix,Starley,1589438,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,4/20/17,global
39,Congratulations,Post Malone,1588936,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,4/20/17,global
40,SUBEME LA RADIO,Enrique Iglesias,1587266,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,4/20/17,global
41,Good Life (with G-Eazy & Kehlani),G-Eazy,1571889,https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E,4/20/17,global
42,The One,The Chainsmokers,1533676,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,4/20/17,global
43,Me Reh�_so,Danny Ocean,1508127,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,4/20/17,global
44,Castle on the Hill,Ed Sheeran,1497604,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,4/20/17,global
45,Chained To The Rhythm,Katy Perry,1470875,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,4/20/17,global
46,Closer,The Chainsmokers,1466771,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,4/20/17,global
47,Portland,Drake,1448232,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,4/20/17,global
48,Say You Won't Let Go,James Arthur,1393340,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,4/20/17,global
49,Green Light,Lorde,1330748,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,4/20/17,global
50,FEAR.,Kendrick Lamar,1328757,https://open.spotify.com/track/23luOrEVHMfoX0AhfbQuS6,4/20/17,global
1,Despacito - Remix,Luis Fonsi,5927608,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,4/21/17,global
2,HUMBLE.,Kendrick Lamar,5685266,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,4/21/17,global
3,Shape of You,Ed Sheeran,5667250,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,4/21/17,global
4,DNA.,Kendrick Lamar,4040884,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,4/21/17,global
5,Something Just Like This,The Chainsmokers,3912831,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,4/21/17,global
6,Mask Off,Future,3663523,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,4/21/17,global
7,It Ain't Me (with Selena Gomez),Kygo,3583090,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,4/21/17,global
8,Passionfruit,Drake,3422643,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,4/21/17,global
